0.311147, 0.992835, 0.970809, 0.325511, 0.372981, 
0.861032, 0.428733, 0.345769, 0.570065, 0.790144, 
0.215078, 0.043725, 0.527303, 0.715827, 0.321786, 


0.190298, 0.947139, 0.182160, 0.725121, 0.763789, 
0.724446, 0.891092, 0.440722, 0.261554, 0.358526, 
0.728438, 0.733197, 0.536877, 0.412223, 0.607990, 
0.809395, 0.091676, 0.106809, 0.281595, 0.501501, 
0.192092, 0.267316, 0.850410, 0.159253, 0.096142, 


0.936952, 0.591370, 0.757516, 0.944523, 0.779203, 
0.381387, 0.357976, 0.899054, 0.210454, 0.674394, 
0.956743, 0.812851, 0.135302, 0.632069, 0.448128, 
0.613600, 0.986035, 0.907342, 0.417865, 0.776802, 
0.595426, 0.709413, 0.464183, 0.988587, 0.404639, 


0.999604, 0.825442, 0.073028, 0.218628, 0.062776, 
0.887539, 0.335770, 0.572340, 0.207989, 0.936561, 
0.667421, 0.705977, 0.154784, 0.947443, 0.388323, 
0.329564, 0.830998, 0.003570, 0.626063, 0.857060, 
0.370948, 0.001199, 0.676880, 0.259645, 0.681023, 


0.372115, 0.222859, 0.940564, 0.955660, 0.873543, 
0.294788, 0.756511, 0.121315, 0.094895, 0.167485, 
0.159387, 0.259577, 0.047220, 0.206320, 0.255007, 
0.502865, 0.921256, 0.484368, 0.373469, 0.129023, 
0.867450, 0.053833, 0.909171, 0.314360, 0.547638, 


0.154150, 0.585161, 0.165344, 0.726974, 0.520686, 
0.912977, 0.929848, 0.037077, 0.707345, 0.132334, 
0.202245, 0.598052, 0.747443, 0.763217, 0.522493, 
0.745076, 0.560878, 0.716100, 0.481693, 0.652059, 
0.838956, 0.692875, 0.725206, 0.771508, 0.898606, 


0.328210, 0.132653, 0.473016, 0.754193, 0.002621, 
0.679623, 0.380636, 0.851443, 0.318363, 0.843546, 
0.256935, 0.504249, 0.411844, 0.749065, 0.400015, 
0.653424, 0.368971, 0.697329, 0.198742, 0.404056, 
0.110250, 0.209287, 0.879297, 0.156444, 0.432355, 


0.647237, 0.053229, 0.636885, 0.296903, 0.205087, 
0.318281, 0.688940, 0.779915, 0.949472, 0.977321, 
0.029413, 0.900051, 0.554883, 0.868714, 0.709317, 
0.734846, 0.837126, 0.280949, 0.057662, 0.931280, 
0.369268, 0.765216, 0.616191, 0.308308, 0.743487, 


0.438384, 0.334078, 0.970937, 0.240211, 0.287646, 
0.467608, 0.898989, 0.143643, 0.746741, 0.344747, 
0.266735, 0.318831, 0.988580, 0.666244, 0.562454, 
0.196259, 0.378332, 0.226529, 0.698584, 0.864899, 
0.554358, 0.022568, 0.778733, 0.364843, 0.209954, 


0.887160, 0.716924, 0.027798, 0.487531, 0.813292, 
0.395214, 0.963692, 0.788332, 0.480001, 0.634543, 
0.585510, 0.386864, 0.695606, 0.560407, 0.928588, 
0.322801, 0.559835, 0.492540, 0.348486, 0.942655, 
0.612831, 0.154333, 0.543346, 0.601550, 0.631435, 


0.592822, 0.481659, 0.591714, 0.707240, 0.548860, 
0.932050, 0.289767, 0.830908, 0.636779, 0.786220, 
0.963924, 0.124688, 0.381106, 0.047879, 0.492724, 
0.602894, 0.315160, 0.923219, 0.527576, 0.058933, 
0.634723, 0.354072, 0.099358, 0.264921, 0.364478, 


0.130356, 0.993880, 0.120685, 0.995883, 0.221990, 
0.709961, 0.488638, 0.785729, 0.562849, 0.823105, 
0.945489, 0.981640, 0.978817, 0.712159, 0.996632, 
0.496841, 0.866550, 0.806189, 0.058887, 0.339552, 
0.880043, 0.422486, 0.617976, 0.129626, 0.711087, 


0.394248, 0.372669, 0.557171, 0.764446, 0.661332, 
0.219204, 0.019120, 0.832244, 0.911404, 0.628784, 
0.956810, 0.314737, 0.056653, 0.860317, 0.510599, 
0.314284, 0.532635, 0.980414, 0.202472, 0.561889, 
0.961089, 0.645150, 0.132201, 0.494193, 0.167836, 


0.399971, 0.499965, 0.062270, 0.610215, 0.925096, 
0.904238, 0.326972, 0.378995, 0.692726, 0.864275, 
0.322572, 0.577264, 0.064219, 0.946322, 0.601747, 
0.555248, 0.443166, 0.964104, 0.566798, 0.696744, 
0.286790, 0.953127, 0.015176, 0.968476, 0.437981, 


0.774201, 0.648052, 0.155969, 0.612889, 0.408268, 
0.483943, 0.736921, 0.428090, 0.765637, 0.596568, 
0.591846, 0.606683, 0.351406, 0.398761, 0.079640, 
0.672597, 0.833225, 0.672334, 0.124984, 0.325262, 
0.012506, 0.608785, 0.616970, 0.477257, 0.106422, 


0.613585, 0.928574, 0.094183, 0.716296, 0.686023, 
0.238757, 0.843486, 0.506949, 0.106005, 0.074772, 
0.629000, 0.941729, 0.284294, 0.069575, 0.415517, 
0.200227, 0.869785, 0.772229, 0.883328, 0.166970, 
0.299222, 0.104810, 0.736901, 0.286399, 0.271960, 


0.470365, 0.077745, 0.616431, 0.301194, 0.263616, 
0.061633, 0.980861, 0.868420, 0.345905, 0.027437, 
0.572683, 0.623035, 0.055744, 0.429825, 0.075972, 
0.678176, 0.812347, 0.855659, 0.003044, 0.309398, 
0.970506, 0.265690, 0.850760, 0.863085, 0.789363, 


0.578583, 0.965978, 0.652013, 0.283817, 0.398589, 
0.715157, 0.628453, 0.914925, 0.277187, 0.285823, 
0.708566, 0.855067, 0.124624, 0.637313, 0.622937, 
0.076153, 0.057825, 0.973465, 0.950880, 0.978742, 
0.313516, 0.762346, 0.688678, 0.092672, 0.337261, 


0.045959, 0.520627, 0.736147, 0.098930, 0.180420, 
0.118684, 0.194099, 0.113656, 0.370835, 0.551279, 
0.102541, 0.325072, 0.455063, 0.360737, 0.025404, 
0.863373, 0.876525, 0.893617, 0.963024, 0.289022, 
0.756518, 0.859743, 0.316590, 0.242358, 0.248892, 


0.891009, 0.419661, 0.702178, 0.308147, 0.237298, 
0.129896, 0.973107, 0.350526, 0.888612, 0.191207, 
0.559710, 0.044981, 0.416952, 0.058003, 0.120413, 
0.853032, 0.066585, 0.058634, 0.491169, 0.705531, 
0.327816, 0.070398, 0.075326, 0.273338, 0.072946, 


0.820955, 0.478365, 0.453997, 0.435630, 0.111608, 
0.993367, 0.157978, 0.628606, 0.088980, 0.324393, 
0.137965, 0.347326, 0.139174, 0.166405, 0.281967, 
0.613416, 0.426117, 0.907629, 0.891566, 0.222951, 
0.451012, 0.634099, 0.447212, 0.235201, 0.822875, 


0.352235, 0.943343, 0.777155, 0.049295, 0.692833, 
0.995885, 0.329086, 0.961471, 0.534849, 0.941556, 
0.717015, 0.539859, 0.093078, 0.736177, 0.752614, 
0.189201, 0.584854, 0.817868, 0.819663, 0.265800, 
0.498917, 0.503855, 0.663458, 0.443076, 0.091335, 


0.687363, 0.171002, 0.004830, 0.576969, 0.980786, 
0.405288, 0.473225, 0.209950, 0.231794, 0.167878, 
0.155654, 0.632165, 0.500356, 0.621692, 0.583297, 
0.730733, 0.530847, 0.053801, 0.387856, 0.506896, 
0.878843, 0.733705, 0.982058, 0.952315, 0.944303, 


0.845131, 0.976920, 0.545578, 0.601903, 0.737789, 
0.692321, 0.332988, 0.885787, 0.533582, 0.615655, 
0.546909, 0.977057, 0.505938, 0.498697, 0.677278, 
0.721646, 0.285467, 0.090079, 0.448273, 0.942025, 
0.869435, 0.336488, 0.375277, 0.710696, 0.790569, 


0.818661, 0.442893, 0.161128, 0.515191, 0.728458, 
0.137334, 0.833992, 0.467591, 0.259905, 0.084514, 
0.546148, 0.422772, 0.576645, 0.268153, 0.648047, 
0.768464, 0.652625, 0.416555, 0.679761, 0.647969, 
0.582818, 0.640806, 0.177779, 0.941363, 0.294195, 


0.978495, 0.867798, 0.823260, 0.802223, 0.651261, 
0.406492, 0.296404, 0.443006, 0.657812, 0.778832, 
0.182748, 0.251848, 0.454033, 0.533663, 0.871060, 
0.879554, 0.313001, 0.807927, 0.996301, 0.547676, 
0.585616, 0.295248, 0.959665, 0.661168, 0.120627, 


0.472054, 0.548144, 0.290505, 0.348448, 0.508818, 
0.354530, 0.277134, 0.397006, 0.853546, 0.383993, 
0.933396, 0.002698, 0.302366, 0.768183, 0.643701, 
0.106700, 0.979563, 0.365193, 0.152365, 0.335660, 
0.813052, 0.369701, 0.929043, 0.647051, 0.920510, 


0.581026, 0.400448, 0.207257, 0.663881, 0.039370, 
0.200681, 0.785400, 0.784723, 0.476619, 0.369979, 
0.894628, 0.185684, 0.406614, 0.416567, 0.279405, 
0.619680, 0.077782, 0.928470, 0.394996, 0.950252, 
0.047984, 0.270336, 0.510143, 0.362195, 0.766327, 


0.715035, 0.679763, 0.523742, 0.771250, 0.035738, 
0.057187, 0.826516, 0.805447, 0.413962, 0.931476, 
0.219195, 0.590618, 0.457072, 0.778557, 0.601570, 
0.970892, 0.824146, 0.181996, 0.709927, 0.327216, 
0.990288, 0.499880, 0.900332, 0.459551, 0.462261, 


0.581929, 0.126253, 0.166183, 0.943613, 0.750859, 
0.003607, 0.421286, 0.411166, 0.708635, 0.528935, 
0.329511, 0.439994, 0.913098, 0.205046, 0.111778, 
0.768782, 0.238902, 0.057568, 0.851949, 0.853217, 
0.147454, 0.093272, 0.416897, 0.413928, 0.211179, 


0.878810, 0.869248, 0.254725, 0.756714, 0.431164, 
0.855297, 0.632900, 0.132210, 0.841864, 0.173876, 
0.461062, 0.345244, 0.746915, 0.595743, 0.758602, 
0.280717, 0.152186, 0.737162, 0.653920, 0.183293, 
0.838756, 0.225378, 0.815092, 0.701919, 0.752535, 


0.052232, 0.416222, 0.976048, 0.466465, 0.837645, 
0.854265, 0.503834, 0.811551, 0.008104, 0.229686, 
0.271951, 0.104647, 0.300760, 0.533926, 0.810711, 
0.456906, 0.374047, 0.371817, 0.588835, 0.111019, 
0.390106, 0.913532, 0.689767, 0.870190, 0.648366, 


0.918383, 0.639265, 0.970205, 0.034884, 0.341039, 
0.871641, 0.796460, 0.917242, 0.350313, 0.751818, 
0.400208, 0.044580, 0.684861, 0.192659, 0.796306, 
0.877221, 0.279450, 0.911631, 0.833026, 0.624654, 
0.324305, 0.826633, 0.296763, 0.060653, 0.306490, 


0.133086, 0.104664, 0.292523, 0.523895, 0.160034, 
0.945886, 0.266662, 0.140833, 0.563173, 0.642639, 
0.133248, 0.508715, 0.655600, 0.160160, 0.678941, 
0.625716, 0.937799, 0.272620, 0.657201, 0.016330, 
0.016957, 0.925804, 0.849713, 0.271225, 0.619231, 


